Time,Waiting Time
7.92883,0.00063
7.92915,0.00012
7.92985,0
7.93017,0.00032
7.9308,0
7.93111,0.00031
7.93162,0
7.93194,0.00032
7.93245,0
7.93339,0
7.93371,0.00032
7.93422,0
7.93453,0.00031
7.93504,0
7.93536,0.00032
7.93599,0
7.9363,0.00031
7.93681,0
7.93713,0.00032
7.93764,0
7.93858,0
7.9389,0.00032
7.93941,0
7.93972,0.00031
7.94023,0
7.94055,0.00032
7.94118,0
7.94149,0.00031
7.942,0
7.94232,0.00032
7.94283,0
7.94377,0
7.94409,0.00032
7.9446,0
7.94491,0.00031
7.94543,0
7.94574,0.00031
7.94637,0
7.94668,0.00031
7.94719,0
7.94751,0.00032
7.94802,0
7.94896,0
7.94928,0.00032
7.94979,0
7.9501,0.00031
7.95062,0
7.95093,0.00031
7.95156,0
